timestamp,metric,value,destination_workload,pod,run_name,users
2026-05-02 20:47:45,memory_usage_bytes,47570944.0,,redis-cart-54b58b4c89-4r98z,run_100_users,100
2026-05-02 20:47:45,memory_usage_bytes,57151488.0,,shippingservice-85d895c87-f4rxc,run_100_users,100
2026-05-02 20:47:50,cpu_usage_cores,0.0657876348295824,,adservice-77f6b8b6ff-rmgl7,run_100_users,100
2026-05-02 20:47:50,cpu_usage_cores,0.0508814084807584,,cartservice-59fbcb7b44-vcwrm,run_100_users,100
2026-05-02 20:47:50,cpu_usage_cores,0.0296582319444094,,checkoutservice-7b84548875-qz7dk,run_100_users,100
2026-05-02 20:47:50,cpu_usage_cores,0.0943002030500489,,currencyservice-74bfdb9755-d6g9w,run_100_users,100
2026-05-02 20:47:50,cpu_usage_cores,0.0219567924423578,,emailservice-6455d79945-458lq,run_100_users,100
2026-05-02 20:47:50,cpu_usage_cores,0.1700080893958307,,frontend-8458fc6455-zjdml,run_100_users,100
2026-05-02 20:47:50,cpu_usage_cores,0.0051481602084012,,istio-gateway-istio-9d8f6f899-px5ks,run_100_users,100
2026-05-02 20:47:50,cpu_usage_cores,0.013963569066302,,paymentservice-58d9fd859c-7cj7m,run_100_users,100
2026-05-02 20:47:50,cpu_usage_cores,0.0565173241676463,,productcatalogservice-7ddb868fc5-xvgsj,run_100_users,100
2026-05-02 20:47:50,cpu_usage_cores,0.0463883974727854,,recommendationservice-94f9b5b49-hjh8n,run_100_users,100
2026-05-02 20:47:50,cpu_usage_cores,0.0147752311370562,,redis-cart-54b58b4c89-4r98z,run_100_users,100
2026-05-02 20:47:50,cpu_usage_cores,0.0132056132456835,,shippingservice-85d895c87-f4rxc,run_100_users,100
2026-05-02 20:47:50,latency_avg_ms,16.61604794010107,cartservice,,run_100_users,100
2026-05-02 20:47:50,latency_avg_ms,197.4402849715041,currencyservice,,run_100_users,100
2026-05-02 20:47:50,latency_avg_ms,1.0278315286918216,productcatalogservice,,run_100_users,100
2026-05-02 20:47:50,latency_p95_ms,46.73624202760482,cartservice,,run_100_users,100
2026-05-02 20:47:50,latency_p95_ms,687.1719407681672,currencyservice,,run_100_users,100
2026-05-02 20:47:50,latency_p95_ms,4.903268535954885,productcatalogservice,,run_100_users,100
2026-05-02 20:47:50,memory_usage_bytes,213757952.0,,adservice-77f6b8b6ff-rmgl7,run_100_users,100
2026-05-02 20:47:50,memory_usage_bytes,144646144.0,,cartservice-59fbcb7b44-vcwrm,run_100_users,100
2026-05-02 20:47:50,memory_usage_bytes,58855424.0,,checkoutservice-7b84548875-qz7dk,run_100_users,100
2026-05-02 20:47:50,memory_usage_bytes,102715392.0,,currencyservice-74bfdb9755-d6g9w,run_100_users,100
2026-05-02 20:47:50,memory_usage_bytes,117051392.0,,emailservice-6455d79945-458lq,run_100_users,100
2026-05-02 20:47:50,memory_usage_bytes,78880768.0,,frontend-8458fc6455-zjdml,run_100_users,100
2026-05-02 20:47:50,memory_usage_bytes,34746368.0,,istio-gateway-istio-9d8f6f899-px5ks,run_100_users,100
2026-05-02 20:47:50,memory_usage_bytes,86540288.0,,paymentservice-58d9fd859c-7cj7m,run_100_users,100
2026-05-02 20:47:50,memory_usage_bytes,58695680.0,,productcatalogservice-7ddb868fc5-xvgsj,run_100_users,100
2026-05-02 20:47:50,memory_usage_bytes,109596672.0,,recommendationservice-94f9b5b49-hjh8n,run_100_users,100
2026-05-02 20:47:50,memory_usage_bytes,47616000.0,,redis-cart-54b58b4c89-4r98z,run_100_users,100
2026-05-02 20:47:50,memory_usage_bytes,57151488.0,,shippingservice-85d895c87-f4rxc,run_100_users,100
2026-05-02 20:47:55,cpu_usage_cores,0.0992893740885617,,adservice-77f6b8b6ff-rmgl7,run_100_users,100
2026-05-02 20:47:55,cpu_usage_cores,0.0544332813038025,,cartservice-59fbcb7b44-vcwrm,run_100_users,100
2026-05-02 20:47:55,cpu_usage_cores,0.0335368750025569,,checkoutservice-7b84548875-qz7dk,run_100_users,100
2026-05-02 20:47:55,cpu_usage_cores,0.1022263526780835,,currencyservice-74bfdb9755-d6g9w,run_100_users,100
2026-05-02 20:47:55,cpu_usage_cores,0.0219567924423578,,emailservice-6455d79945-458lq,run_100_users,100
2026-05-02 20:47:55,cpu_usage_cores,0.1863245858981931,,frontend-8458fc6455-zjdml,run_100_users,100
2026-05-02 20:47:55,cpu_usage_cores,0.0043646223685995,,istio-gateway-istio-9d8f6f899-px5ks,run_100_users,100
2026-05-02 20:47:55,cpu_usage_cores,0.013963569066302,,paymentservice-58d9fd859c-7cj7m,run_100_users,100
2026-05-02 20:47:55,cpu_usage_cores,0.0588580330918788,,productcatalogservice-7ddb868fc5-xvgsj,run_100_users,100
